customer_id,company_name,region,subscription_tier,signup_date,is_active,monthly_revenue
CUST-05248,"Bray, Bennett and Lee",SEA,Growth,2026-04-27,True,499
CUST-05249,Jones-Contreras,SEA,Enterprise,2026-03-30,True,2499
CUST-05250,Parker-Watkins,India,Starter,2026-01-10,True,99
CUST-05251,"Ali, Lin and Morris",US,Growth,2026-01-27,False,499
CUST-05252,Lin LLC,US,Starter,2026-05-11,True,99
CUST-05253,"Williams, Roth and Reynolds",India,Starter,2025-05-03,True,99
CUST-05254,Cooley-Young,US,Growth,2025-05-07,False,499
CUST-05255,Fleming Inc,SEA,Growth,2025-07-20,False,499
CUST-05256,Ruiz-Rodriguez,India,Starter,2025-01-12,True,99
CUST-05257,Stein Ltd,SEA,Enterprise,2025-12-26,True,2499
CUST-05258,Contreras-Jackson,SEA,Growth,2026-03-19,True,499
CUST-05259,Jones and Sons,US,Growth,2025-10-05,True,499
CUST-05260,"Davis, Vasquez and Hoover",India,Growth,2026-05-05,False,499
CUST-05261,"Wilcox, Garcia and Lee",US,Starter,2024-06-27,True,99
CUST-05262,"Arias, Barnes and Armstrong",SEA,Growth,2026-05-31,True,499
CUST-05263,Navarro-Henry,India,Starter,2025-12-09,True,99
CUST-05264,"Mcdaniel, Kim and Chang",US,Enterprise,2025-03-07,True,2499
CUST-05265,Baxter PLC,SEA,Starter,2024-12-19,True,99
CUST-05266,Mcdowell PLC,India,Starter,2025-05-04,True,99
CUST-05267,Stephens LLC,SEA,Growth,2025-11-10,True,499
CUST-05268,Johnson-Perez,US,Starter,2025-05-18,True,99
CUST-05269,Moyer-Johnson,India,Starter,2026-05-22,True,99
CUST-05270,"Chapman, Ball and Patterson",India,Starter,2025-05-31,True,99
CUST-05271,"Ho, Wilson and Mendoza",India,Enterprise,2025-11-07,True,2499
CUST-05272,Powell Group,India,Growth,2025-07-18,True,499
CUST-05273,Mccullough PLC,US,Starter,2024-12-03,True,99
CUST-05274,Dalton Inc,SEA,Starter,2026-02-06,True,99
CUST-05275,Duran-Bennett,India,Starter,2024-11-16,True,99
CUST-05276,Miller and Sons,India,Growth,2024-07-18,True,499
CUST-05277,Walker LLC,India,Growth,2024-11-19,True,499
CUST-05278,Craig-Miller,US,Starter,2024-08-21,True,99
CUST-05279,Shelton-Keller,India,Starter,2025-04-28,True,99
CUST-05280,Waters PLC,US,Starter,2024-09-27,True,99
CUST-05281,Giles-Mcdaniel,SEA,Starter,2026-05-25,True,99
CUST-05282,Hudson-Oconnor,India,Starter,2025-12-29,False,99
CUST-05283,"Curtis, Giles and Jones",US,Growth,2025-12-28,True,499
CUST-05284,"Taylor, Bradley and Novak",SEA,Starter,2026-02-17,True,99
CUST-05285,"Friedman, Grant and Ferguson",US,Growth,2024-12-01,True,499
CUST-05286,"Adams, Jordan and Lynch",US,Growth,2026-05-04,True,499
CUST-05287,Logan-Parrish,India,Starter,2024-09-15,True,99
CUST-05288,Martinez Inc,India,Growth,2025-07-04,True,499
CUST-05289,Yates-Bean,US,Growth,2025-06-08,True,499
CUST-05290,"Blair, Bates and Daniels",India,Starter,2025-09-30,True,99
CUST-05291,"George, Holt and Romero",India,Growth,2024-07-05,True,499
CUST-05292,Wong-Evans,India,Starter,2025-03-16,True,99
CUST-05293,"Morgan, Moss and Hunt",India,Enterprise,2024-12-29,False,2499
CUST-05294,"Jones, Miller and Reed",US,Growth,2025-02-13,True,499
CUST-05295,"Gardner, Ellis and Patrick",India,Growth,2024-07-26,True,499
CUST-05296,Dominguez Group,SEA,Enterprise,2026-06-04,True,2499
CUST-05297,Kelly and Sons,US,Growth,2024-12-02,True,499
CUST-05298,Woodard Group,SEA,Growth,2025-08-28,True,499
CUST-05299,Myers-Gonzalez,India,Growth,2025-12-04,True,499
CUST-05300,"Lopez, Peck and Hayes",US,Starter,2025-08-12,True,99
CUST-05301,Deleon-Stuart,India,Growth,2024-12-13,True,499
CUST-05302,Ball Ltd,US,Starter,2024-11-18,True,99
CUST-05303,Simpson-Patel,US,Starter,2024-11-26,True,99
CUST-05304,Weaver-Vincent,SEA,Growth,2024-09-11,True,499
CUST-05305,"Herman, Wagner and Higgins",SEA,Starter,2025-11-14,True,99
CUST-05306,Hood and Sons,SEA,Starter,2025-02-26,True,99
CUST-05307,Black-Gonzalez,India,Growth,2026-03-03,True,499
CUST-05308,"Johnson, Schneider and Flores",US,Starter,2025-11-22,False,99
CUST-05309,"Smith, Schneider and Fleming",US,Starter,2026-05-13,True,99
CUST-05310,Wood Ltd,India,Growth,2026-01-10,True,499
CUST-05311,Ware-Alvarado,US,Growth,2024-09-06,True,499
CUST-05312,Campos-Price,US,Growth,2025-07-26,True,499
CUST-05313,"Harvey, Jennings and Carroll",US,Growth,2024-07-06,True,499
CUST-05314,Nunez and Sons,SEA,Growth,2024-09-13,True,499
CUST-05315,Yoder-Thompson,SEA,Growth,2025-04-29,True,499
CUST-05316,"Cooper, Brooks and King",India,Starter,2025-05-02,True,99
CUST-05317,"Long, Watkins and Gonzalez",US,Growth,2025-01-27,True,499
CUST-05318,Serrano-Carr,India,Enterprise,2025-08-17,True,2499
CUST-05319,Little Ltd,SEA,Starter,2026-03-21,True,99
CUST-05320,Sutton Ltd,India,Starter,2024-07-02,True,99
CUST-05321,"Bradford, Clarke and Greer",India,Starter,2024-10-24,True,99
CUST-05322,Cline and Sons,SEA,Growth,2025-01-03,True,499
CUST-05323,"Horne, Bradshaw and Michael",US,Starter,2025-05-18,False,99
CUST-05324,Sullivan-Green,India,Growth,2024-10-06,True,499
CUST-05325,"Becker, Murphy and Patel",SEA,Growth,2025-08-15,True,499
CUST-05326,Bowen-Randolph,India,Growth,2024-08-08,True,499
CUST-05327,Sloan LLC,India,Starter,2026-04-29,True,99
CUST-05328,Jackson-Johnston,SEA,Growth,2024-09-24,False,499
CUST-05329,Shah-Walker,SEA,Starter,2026-05-01,True,99
CUST-05330,"Walker, Moreno and Harrington",India,Growth,2025-09-30,True,499
CUST-05331,Garcia-Dalton,India,Growth,2024-12-13,True,499
CUST-05332,"Rodriguez, Page and Wood",India,Starter,2025-07-17,True,99
CUST-05333,Lynn Group,India,Enterprise,2025-08-08,True,2499
CUST-05334,"Baker, Hughes and Horn",US,Starter,2026-04-04,True,99
CUST-05335,Smith-Flores,US,Enterprise,2025-12-14,True,2499
CUST-05336,Mejia-Mitchell,India,Starter,2026-01-17,True,99
CUST-05337,Walker-Lee,SEA,Starter,2026-06-04,True,99
CUST-05338,"Hanson, Rich and English",US,Starter,2025-10-14,False,99
CUST-05339,"Jones, Collier and Sloan",India,Starter,2025-11-06,True,99
CUST-05340,"Washington, Williams and Boyd",US,Growth,2026-05-03,True,499
CUST-05341,"Cook, Young and Leon",US,Growth,2025-04-03,False,499
CUST-05342,Roberson and Sons,India,Growth,2024-11-21,True,499
CUST-05343,Parker-Nguyen,India,Starter,2024-08-18,True,99
CUST-05344,Rodriguez-Carey,US,Starter,2024-09-17,True,99
CUST-05345,Rodriguez Ltd,SEA,Growth,2025-03-25,True,499
CUST-05346,Diaz and Sons,India,Starter,2025-01-24,True,99
CUST-05347,Alvarez-Singleton,India,Growth,2026-02-15,True,499
CUST-05348,"Davis, Lindsey and West",SEA,Growth,2026-05-12,True,499
CUST-05349,Williams-Moyer,US,Starter,2025-11-24,True,99
CUST-05350,Cisneros-Hernandez,US,Growth,2026-05-19,True,499
CUST-05351,"Lang, Campbell and Carrillo",US,Growth,2024-12-28,True,499
CUST-05352,Johnson LLC,India,Growth,2025-09-04,True,499
CUST-05353,Bryant PLC,SEA,Starter,2025-07-04,True,99
CUST-05354,"Gould, Martinez and Vargas",SEA,Starter,2025-08-20,True,99
CUST-05355,Hoffman-Jacobs,SEA,Starter,2026-05-31,False,99
CUST-05356,Todd Inc,India,Starter,2024-09-05,True,99
CUST-05357,Ward-Young,US,Starter,2025-03-30,True,99
CUST-05358,"Rose, Gates and Bailey",US,Growth,2025-07-05,True,499
CUST-05359,Wu LLC,SEA,Growth,2025-01-01,True,499
CUST-05360,"Lamb, Pacheco and Patterson",US,Growth,2025-01-12,True,499
CUST-05361,Sosa PLC,India,Starter,2026-03-14,True,99
CUST-05362,"Perry, Webster and Ryan",SEA,Enterprise,2024-08-30,True,2499
CUST-05363,Evans-Jackson,US,Starter,2026-04-23,False,99
CUST-05364,Mccarthy-Dixon,SEA,Growth,2025-02-25,True,499
CUST-05365,"Barry, Ramirez and Chen",US,Enterprise,2025-09-17,True,2499
CUST-05366,"Chapman, Oconnell and Hogan",US,Growth,2026-03-10,True,499
CUST-05367,Cobb-Skinner,India,Enterprise,2024-08-28,True,2499
CUST-05368,Thompson-Anderson,US,Growth,2024-07-10,True,499
CUST-05369,"Lozano, Ponce and Burnett",India,Starter,2025-11-29,True,99
CUST-05370,Duke-Johnson,India,Starter,2025-04-13,False,99
CUST-05371,Khan Inc,India,Starter,2026-02-15,True,99
CUST-05372,Solis LLC,SEA,Starter,2025-05-21,True,99
CUST-05373,"Hall, Holland and Hall",US,Growth,2024-07-03,True,499
CUST-05374,Anderson Inc,SEA,Starter,2025-07-17,True,99
CUST-05375,Oneill-Jones,US,Growth,2025-05-16,True,499
CUST-05376,Nguyen Group,SEA,Starter,2026-04-12,True,99
CUST-05377,Boyd Ltd,India,Starter,2024-11-13,True,99
CUST-05378,"Simmons, Rojas and Fleming",US,Enterprise,2024-12-24,True,2499
CUST-05379,Turner-Rosales,India,Starter,2025-12-31,False,99
CUST-05380,"Jensen, Cruz and Harvey",India,Growth,2025-04-15,True,499
CUST-05381,"Henry, Porter and Jefferson",SEA,Growth,2025-03-25,True,499
CUST-05382,Henderson Ltd,India,Starter,2024-08-09,False,99
CUST-05383,Ball-Carter,India,Growth,2025-02-04,False,499
CUST-05384,Hernandez-Smith,US,Starter,2025-04-28,True,99
CUST-05385,Singleton-Mercer,SEA,Growth,2024-07-23,True,499
CUST-05386,"Jackson, Wood and Clark",SEA,Growth,2024-10-11,True,499
CUST-05387,Fox and Sons,US,Starter,2025-05-08,True,99
CUST-05388,"Daniels, Velasquez and Mclaughlin",SEA,Growth,2026-06-03,True,499
CUST-05389,Huff and Sons,US,Starter,2025-11-13,False,99
CUST-05390,Obrien Ltd,India,Growth,2024-11-06,True,499
CUST-05391,Sims PLC,SEA,Enterprise,2026-03-14,True,2499
CUST-05392,Brown Ltd,US,Enterprise,2024-10-13,True,2499
CUST-05393,Mcclure PLC,SEA,Growth,2025-02-20,True,499
CUST-05394,Perry Group,US,Starter,2026-04-25,True,99
CUST-05395,Harris PLC,India,Enterprise,2025-07-13,True,2499
CUST-05396,Cooper-Patel,India,Starter,2025-08-26,True,99
CUST-05397,Powell-Mccarthy,SEA,Growth,2025-11-02,True,499
CUST-05398,"Bryant, Buchanan and Yoder",India,Starter,2025-10-07,True,99
CUST-05399,Marshall-Green,US,Enterprise,2024-10-04,True,2499
CUST-05400,Hart-Baker,India,Growth,2024-10-14,True,499
CUST-05401,Gray PLC,US,Growth,2026-06-18,True,499
CUST-05402,Nguyen PLC,US,Starter,2026-06-11,False,99
CUST-05403,Dixon Ltd,India,Growth,2025-03-12,False,499
CUST-05404,"Chavez, Yoder and Spencer",India,Growth,2024-09-13,True,499
CUST-05405,"Garcia, Brown and Melton",US,Growth,2025-11-01,True,499
CUST-05406,"Gonzales, Martinez and Harrison",US,Starter,2026-02-21,True,99
CUST-05407,Bryant and Sons,SEA,Starter,2025-08-25,False,99
CUST-05408,Ramos Ltd,India,Starter,2025-12-16,True,99
CUST-05409,"Robinson, Cunningham and Aguilar",SEA,Starter,2024-10-15,True,99
CUST-05410,Frye Inc,US,Starter,2026-04-29,True,99
CUST-05411,White-Moore,India,Starter,2026-05-19,True,99
CUST-05412,"Browning, Lewis and Jenkins",US,Starter,2025-05-21,True,99
CUST-05413,Moses Ltd,India,Starter,2025-11-04,True,99
CUST-05414,Lloyd-Sandoval,India,Starter,2024-09-09,True,99
CUST-05415,"Jones, Turner and Tran",India,Enterprise,2026-03-01,True,2499
CUST-05416,Young and Sons,India,Growth,2026-02-17,True,499
CUST-05417,Valdez-Park,India,Starter,2024-12-31,True,99
CUST-05418,Clarke PLC,SEA,Growth,2025-03-13,True,499
CUST-05419,Flores LLC,India,Growth,2024-07-27,True,499
CUST-05420,Butler-Burns,India,Enterprise,2025-05-12,True,2499
CUST-05421,"Ford, Manning and Snyder",India,Starter,2024-09-29,False,99
CUST-05422,Morton LLC,US,Starter,2024-08-13,True,99
CUST-05423,Mcmahon PLC,SEA,Enterprise,2024-08-09,True,2499
CUST-05424,Green-King,SEA,Starter,2025-08-09,True,99
CUST-05425,Carr-Hardy,SEA,Starter,2025-02-03,False,99
CUST-05426,Barry PLC,US,Starter,2024-07-19,True,99
CUST-05427,"Gonzales, Lopez and Thompson",India,Starter,2024-08-23,True,99
CUST-05428,Martin LLC,US,Enterprise,2025-03-01,True,2499
CUST-05429,Estrada PLC,US,Starter,2026-04-27,True,99
CUST-05430,Wolf-Lozano,US,Enterprise,2025-07-01,True,2499
CUST-05431,"Rodriguez, Henry and Woodard",India,Enterprise,2026-04-10,False,2499
CUST-05432,Taylor-Bean,US,Growth,2025-10-13,True,499
CUST-05433,"Sanchez, Hernandez and Burnett",India,Starter,2026-05-16,False,99
CUST-05434,Taylor LLC,SEA,Starter,2025-09-19,True,99
CUST-05435,Daniel-Barber,US,Starter,2025-07-14,False,99
CUST-05436,Kelley and Sons,India,Starter,2026-06-11,True,99
CUST-05437,Ware LLC,US,Growth,2025-11-12,True,499
CUST-05438,"Burns, Cochran and Parks",India,Starter,2024-07-07,True,99
CUST-05439,Stone-Hunter,US,Enterprise,2025-04-26,True,2499
CUST-05440,"Gonzales, Sutton and Steele",SEA,Growth,2024-10-07,True,499
CUST-05441,"Bush, Watson and Robertson",India,Growth,2025-12-26,True,499
CUST-05442,Young PLC,India,Enterprise,2025-10-14,True,2499
CUST-05443,Glass-Lindsey,US,Starter,2026-05-11,True,99
CUST-05444,Harris LLC,India,Starter,2025-08-04,True,99
CUST-05445,Young-Hughes,India,Starter,2024-08-12,True,99
CUST-05446,Briggs PLC,India,Starter,2024-07-22,False,99
CUST-05447,Rodriguez-Jones,US,Growth,2025-09-05,False,499
CUST-05448,Finley Ltd,SEA,Starter,2025-10-12,True,99
CUST-05449,"Roach, Dillon and Johnson",India,Starter,2025-06-29,True,99
CUST-05450,Day and Sons,India,Enterprise,2025-11-05,True,2499
CUST-05451,"Mcmahon, Curry and Beck",India,Starter,2025-03-25,True,99
CUST-05452,Turner Group,India,Growth,2024-11-13,True,499
CUST-05453,Valdez-Moss,SEA,Starter,2026-04-28,True,99
CUST-05454,Brown and Sons,US,Starter,2025-05-18,True,99
CUST-05455,Ray Group,India,Growth,2025-08-10,True,499
CUST-05456,Clark PLC,India,Enterprise,2025-04-27,True,2499
CUST-05457,Davis-Ponce,India,Starter,2025-05-14,False,99
CUST-05458,Sanders Ltd,US,Starter,2026-06-18,True,99
CUST-05459,Dennis Inc,US,Starter,2025-04-10,True,99
CUST-05460,Moore Ltd,US,Starter,2024-08-01,True,99
CUST-05461,"Choi, Ortiz and Goodwin",India,Starter,2025-08-12,True,99
CUST-05462,Brown PLC,India,Growth,2024-12-07,True,499
CUST-05463,"Nunez, Wilson and Reyes",India,Starter,2025-05-15,True,99
CUST-05464,Anderson and Sons,India,Starter,2025-08-27,True,99
CUST-05465,Martinez Ltd,SEA,Growth,2024-09-04,True,499
CUST-05466,Griffin Ltd,US,Starter,2026-02-06,True,99
CUST-05467,Stanley-Schaefer,US,Starter,2025-04-23,True,99
CUST-05468,Randolph-Gonzalez,US,Enterprise,2025-08-30,True,2499
CUST-05469,"Francis, Lewis and Carter",India,Starter,2026-06-16,True,99
CUST-05470,Reynolds LLC,US,Growth,2026-03-14,True,499
CUST-05471,Herrera Ltd,India,Starter,2025-11-29,True,99
CUST-05472,Gibson Ltd,India,Starter,2026-06-18,True,99
CUST-05473,Frank-Garcia,US,Starter,2024-10-29,True,99
CUST-05474,Thompson-Davis,India,Starter,2024-09-20,True,99
CUST-05475,Clarke Ltd,SEA,Starter,2025-02-04,True,99
CUST-05476,Garrett-Taylor,India,Starter,2024-07-26,True,99
CUST-05477,Heath-Ray,US,Enterprise,2025-06-02,True,2499
CUST-05478,Hendrix-Hernandez,US,Growth,2024-12-16,True,499
CUST-05479,Bennett-Smith,India,Starter,2025-06-24,True,99
CUST-05480,"Lee, Bradford and Vang",US,Growth,2024-11-23,True,499
CUST-05481,Griffith-Franco,India,Enterprise,2024-08-04,True,2499
CUST-05482,Cochran Ltd,SEA,Growth,2025-08-06,True,499
CUST-05483,"Smith, Galvan and Baldwin",US,Starter,2025-12-08,True,99
CUST-05484,"Carlson, Anderson and Neal",US,Enterprise,2025-06-11,True,2499
CUST-05485,Colon-Frank,US,Starter,2024-08-27,True,99
CUST-05486,Novak Inc,India,Starter,2026-06-11,True,99
CUST-05487,Hill Group,US,Growth,2025-01-27,False,499
CUST-05488,Dunn-Fernandez,US,Enterprise,2026-01-30,True,2499
CUST-05489,Parker-Bradshaw,US,Enterprise,2024-11-24,True,2499
CUST-05490,Mathis LLC,India,Enterprise,2025-09-16,True,2499
CUST-05491,Beasley and Sons,US,Starter,2024-07-07,True,99
CUST-05492,Thomas Group,SEA,Enterprise,2024-11-22,True,2499
CUST-05493,Henderson LLC,India,Starter,2025-10-17,True,99
CUST-05494,"Martin, Hall and Simpson",SEA,Starter,2024-07-01,True,99
CUST-05495,Jackson PLC,India,Growth,2025-10-05,True,499
CUST-05496,Ramos Ltd,SEA,Starter,2026-05-19,True,99
CUST-05497,Reynolds PLC,US,Growth,2024-10-22,True,499
CUST-05498,Gutierrez and Sons,SEA,Starter,2024-07-14,True,99
CUST-05499,Heath PLC,US,Enterprise,2026-06-03,True,2499
CUST-05500,"Landry, Rodriguez and Flores",SEA,Starter,2024-08-03,True,99
CUST-05501,Carey Ltd,India,Starter,2025-03-16,True,99
CUST-05502,"May, Walker and Page",India,Enterprise,2026-04-11,True,2499
CUST-05503,Johnson-Brown,SEA,Starter,2026-02-27,True,99
CUST-05504,Jensen Group,India,Growth,2026-01-18,True,499
CUST-05505,Elliott-Tate,India,Growth,2025-11-22,True,499
CUST-05506,Richardson-Orozco,SEA,Growth,2025-04-23,True,499
CUST-05507,Dean-Wood,India,Growth,2024-11-08,True,499
CUST-05508,"Rhodes, Bolton and Watson",India,Starter,2025-04-28,False,99
CUST-05509,Bridges-Bautista,SEA,Enterprise,2026-03-04,True,2499
CUST-05510,Mendoza-Rodriguez,India,Starter,2024-07-24,True,99
CUST-05511,Murray-Smith,US,Starter,2025-07-03,True,99
CUST-05512,Peters Inc,US,Starter,2024-06-29,False,99
CUST-05513,"Martinez, Clark and Shaffer",US,Growth,2025-10-28,False,499
CUST-05514,"Sparks, Spencer and Garcia",India,Growth,2024-11-08,True,499
CUST-05515,Hill-Harding,US,Enterprise,2025-11-12,True,2499
CUST-05516,Martin-Black,US,Growth,2026-06-20,True,499
CUST-05517,"Smith, Davis and Acosta",US,Growth,2025-01-31,True,499
CUST-05518,West-Hernandez,India,Enterprise,2025-07-11,False,2499
CUST-05519,Oneill Inc,US,Starter,2025-01-31,True,99
CUST-05520,Bush-Ford,US,Growth,2025-07-27,True,499
CUST-05521,Romero Group,SEA,Growth,2026-03-27,True,499
CUST-05522,Garcia-Brown,US,Starter,2025-03-04,False,99
CUST-05523,"Perez, Miller and Williams",SEA,Growth,2026-05-18,True,499
CUST-05524,Ward-Schmidt,SEA,Starter,2025-11-13,True,99
CUST-05525,Vasquez-Gonzalez,India,Growth,2025-06-07,True,499
CUST-05526,Thompson-Padilla,US,Growth,2025-10-21,False,499
CUST-05527,Smith Group,India,Enterprise,2025-08-04,True,2499
CUST-05528,Bailey PLC,SEA,Enterprise,2026-01-01,False,2499
CUST-05529,"Kelly, Simmons and Jordan",India,Growth,2025-08-12,True,499
CUST-05530,Crawford-Harris,SEA,Growth,2026-04-09,True,499
CUST-05531,"Smith, Gonzalez and Lambert",India,Starter,2025-08-09,True,99
CUST-05532,Lawson and Sons,US,Starter,2025-10-15,True,99
CUST-05533,Weeks-Massey,US,Enterprise,2024-11-04,True,2499
CUST-05534,Kim-Hernandez,India,Enterprise,2024-08-12,True,2499
CUST-05535,Richards-Warren,India,Enterprise,2024-12-20,True,2499
CUST-05536,Lyons Group,India,Starter,2024-11-01,True,99
CUST-05537,Johnson LLC,US,Enterprise,2025-06-17,True,2499
CUST-05538,Perry-Garcia,SEA,Enterprise,2024-12-18,True,2499
CUST-05539,Sims-Johnson,SEA,Starter,2025-08-11,True,99
CUST-05540,Pope Inc,India,Growth,2024-09-23,True,499
CUST-05541,Chapman-Estrada,US,Growth,2026-05-16,True,499
CUST-05542,Sloan Inc,US,Growth,2025-03-07,False,499
CUST-05543,Curry LLC,US,Enterprise,2026-06-23,True,2499
CUST-05544,"Young, Tate and Arnold",US,Starter,2024-11-06,True,99
CUST-05545,"Hart, Graves and Zimmerman",India,Growth,2024-10-20,True,499
CUST-05546,"Adams, Smith and Wright",India,Growth,2025-09-29,True,499
CUST-05547,"Jones, Mueller and Williams",India,Starter,2026-02-23,True,99
CUST-05548,"Lynch, Johnson and Lawrence",India,Enterprise,2026-03-27,True,2499
CUST-05549,"Greer, Underwood and Noble",India,Growth,2024-12-01,True,499
CUST-05550,Logan-Rice,India,Starter,2024-11-05,True,99
CUST-05551,Fowler-Wong,India,Starter,2024-10-07,True,99
CUST-05552,Ford Group,US,Starter,2025-09-13,True,99
CUST-05553,"Martinez, Perry and Morrison",US,Growth,2025-06-11,False,499
CUST-05554,"Carter, Jenkins and Reyes",US,Enterprise,2025-11-26,True,2499
CUST-05555,Hernandez Group,US,Starter,2025-12-03,True,99
CUST-05556,Cisneros-Washington,India,Starter,2024-11-06,True,99
CUST-05557,"Adams, Hall and Thompson",US,Starter,2026-02-12,True,99
CUST-05558,Kim-Clark,India,Growth,2025-03-05,True,499
CUST-05559,"Rasmussen, Santiago and Larson",US,Enterprise,2025-01-08,True,2499
CUST-05560,"Carroll, Wilson and Bishop",India,Growth,2024-07-22,True,499
CUST-05561,Jones LLC,US,Growth,2024-09-19,True,499
CUST-05562,Stephenson Ltd,India,Growth,2025-02-09,True,499
CUST-05563,Johnson Group,India,Starter,2025-09-27,False,99
CUST-05564,Robertson PLC,US,Growth,2025-11-26,False,499
CUST-05565,Garcia Group,India,Growth,2026-04-17,True,499
CUST-05566,Randall Ltd,US,Growth,2025-12-01,True,499
CUST-05567,"Hopkins, Mccoy and Guerrero",US,Enterprise,2025-01-03,True,2499
CUST-05568,Davis-Galvan,US,Growth,2025-08-25,True,499
CUST-05569,"Acevedo, Lloyd and Young",US,Growth,2025-12-07,True,499
CUST-05570,"Miles, Gilbert and Palmer",US,Enterprise,2026-04-11,True,2499
CUST-05571,"Dyer, Deleon and West",India,Enterprise,2026-05-18,False,2499
CUST-05572,Merritt Inc,US,Growth,2025-02-08,True,499
CUST-05573,Estes-Simon,US,Starter,2025-07-09,True,99
CUST-05574,"Gordon, Matthews and Roberts",US,Starter,2026-02-12,True,99
CUST-05575,"Romero, Ochoa and York",India,Growth,2026-05-11,True,499
CUST-05576,"Reilly, Shannon and Torres",US,Starter,2025-04-05,False,99
CUST-05577,Martin Inc,US,Starter,2025-02-05,True,99
CUST-05578,Arroyo-Stephenson,US,Starter,2024-12-23,True,99
CUST-05579,"Palmer, Ho and Duncan",SEA,Growth,2025-11-03,True,499
CUST-05580,Compton-Brooks,India,Growth,2024-08-29,False,499
CUST-05581,Ryan Inc,India,Starter,2025-07-21,True,99
CUST-05582,Green Inc,US,Starter,2025-08-15,True,99
CUST-05583,Wells-Kennedy,US,Growth,2025-05-02,True,499
CUST-05584,Poole and Sons,SEA,Starter,2026-02-25,True,99
CUST-05585,James Inc,India,Starter,2025-02-20,False,99
CUST-05586,Larson-Davis,SEA,Growth,2025-03-31,True,499
CUST-05587,"Contreras, Villa and Dixon",SEA,Growth,2025-10-03,True,499
CUST-05588,Craig-Garza,US,Starter,2025-01-18,True,99
CUST-05589,Greene Group,US,Growth,2025-06-12,False,499
CUST-05590,"Mckee, Hernandez and Barber",India,Starter,2025-08-22,True,99
CUST-05591,Lane-Duarte,SEA,Growth,2024-08-03,True,499
CUST-05592,Beck-Williams,India,Starter,2024-08-07,True,99
CUST-05593,Chapman and Sons,US,Starter,2025-06-28,True,99
CUST-05594,"Wilson, Conway and Davis",India,Growth,2026-03-18,False,499
CUST-05595,"Henderson, Gomez and Williams",SEA,Growth,2025-10-25,True,499
CUST-05596,"May, Thompson and Mitchell",India,Starter,2026-03-31,True,99
CUST-05597,"Tran, Walker and Sharp",US,Starter,2026-03-30,True,99
CUST-05598,Rodriguez-Galvan,US,Growth,2025-09-12,True,499
CUST-05599,"Yates, Ballard and Santiago",US,Growth,2024-11-05,True,499
CUST-05600,White-Bowman,India,Starter,2026-01-17,True,99
CUST-05601,"Howe, Miles and Campbell",India,Growth,2025-01-19,True,499
CUST-05602,"Bennett, Payne and Le",India,Starter,2026-01-30,True,99
CUST-05603,"Patterson, Baker and Hunt",US,Growth,2025-05-22,True,499
CUST-05604,Brown Inc,India,Starter,2024-12-09,False,99
CUST-05605,Hoffman Inc,SEA,Starter,2025-04-30,False,99
CUST-05606,Thomas-Zavala,US,Starter,2025-05-09,True,99
CUST-05607,Carpenter-Sanchez,US,Starter,2025-10-01,True,99
CUST-05608,"Russell, Daniels and Martinez",SEA,Starter,2026-04-04,True,99
CUST-05609,"Ponce, Choi and Osborne",SEA,Starter,2025-08-04,True,99
CUST-05610,Nichols-Patel,India,Starter,2024-12-29,True,99
CUST-05611,"Perez, Williams and Graham",US,Starter,2025-06-30,True,99
CUST-05612,Foster-Hernandez,US,Growth,2026-04-09,True,499
CUST-05613,"Wallace, Johnston and Coleman",India,Starter,2025-03-23,True,99
CUST-05614,"Whitaker, Davis and Jones",SEA,Growth,2025-03-30,True,499
CUST-05615,Willis Ltd,US,Starter,2025-11-01,True,99
CUST-05616,Howard PLC,US,Starter,2025-11-10,True,99
CUST-05617,"Briggs, Lutz and Marks",India,Growth,2025-04-03,True,499
CUST-05618,"Russell, Hall and Alvarez",SEA,Enterprise,2025-11-09,True,2499
CUST-05619,Kline-Peterson,India,Starter,2024-07-07,True,99
CUST-05620,Williams LLC,India,Starter,2025-01-27,True,99
CUST-05621,Hawkins-Davis,US,Growth,2026-03-31,True,499
CUST-05622,Chan-Graves,US,Enterprise,2026-06-07,True,2499
CUST-05623,Ward LLC,US,Enterprise,2025-03-12,True,2499
CUST-05624,Simpson-Baker,India,Starter,2025-08-20,True,99
CUST-05625,"Davis, Stewart and Johnson",US,Starter,2024-12-30,True,99
CUST-05626,Terry LLC,SEA,Growth,2025-08-17,True,499
CUST-05627,French Group,India,Growth,2025-07-11,True,499
CUST-05628,Bruce-Harrison,SEA,Growth,2025-03-31,True,499
CUST-05629,"Washington, Buck and Adkins",India,Enterprise,2024-07-24,False,2499
CUST-05630,"Martinez, Green and Medina",US,Growth,2024-07-04,False,499
CUST-05631,"Mccoy, Payne and Huber",SEA,Starter,2026-05-04,True,99
CUST-05632,"Smith, Morales and Whitaker",India,Starter,2026-01-21,True,99
CUST-05633,Davis Inc,India,Growth,2025-07-17,True,499
CUST-05634,Nelson-Black,India,Starter,2026-01-25,True,99
CUST-05635,Cobb LLC,India,Starter,2025-06-20,False,99
CUST-05636,"Lopez, Foster and Bennett",SEA,Starter,2024-07-18,True,99
CUST-05637,Gardner-Jensen,US,Starter,2025-10-16,True,99
CUST-05638,"Williamson, Herman and Hale",India,Starter,2025-09-18,True,99
CUST-05639,"Foster, Montgomery and Alexander",India,Growth,2024-08-05,True,499
CUST-05640,"James, Edwards and Stafford",SEA,Starter,2026-01-13,True,99
