event_id,customer_id,event_date,event_type,mrr_change
2a399429-ce48-488d-b209-24124dbd6fa5,CUST-05550,2024-11-05,Activation,99
5ed84a1c-72e2-4fee-bf2b-43116d1a0b3e,CUST-05551,2024-10-07,Activation,99
0d274901-5f8c-40c9-88dd-676ad66f29c3,CUST-05552,2025-09-13,Activation,99
e28bb0b3-4a93-4ea6-af6f-a8ee0c001c51,CUST-05553,2025-06-11,Activation,499
715a037f-981f-4703-b197-95cfea7330c5,CUST-05553,2026-01-31,Cancellation,-499
34639c6d-4218-4f6b-b139-3c01b4b97e76,CUST-05554,2025-11-26,Activation,2499
d55c48e6-c786-425f-8815-e7363184f1c0,CUST-05555,2025-12-03,Activation,99
42df47e9-f257-47c5-a33f-b278995a3acc,CUST-05556,2024-11-06,Activation,99
c7a9cf46-9051-4351-9ffc-b4d6a9f5f011,CUST-05557,2026-02-12,Activation,99
89d15aba-3cac-4f1d-a0b7-66243b7a8f94,CUST-05558,2025-03-05,Activation,499
29946b74-c288-4add-9947-14814b118c31,CUST-05559,2025-01-08,Activation,2499
0d6c9773-cd9b-49eb-95e2-d42a282b685c,CUST-05560,2024-07-22,Activation,499
d4f956ca-6829-4905-837f-74dee14938c6,CUST-05561,2024-09-19,Activation,499
dcd36b1d-4303-4720-9a83-b692c7f8f28d,CUST-05562,2025-02-09,Activation,499
7a46d64f-a68b-4d5f-9bf4-e146e16bc597,CUST-05563,2025-09-27,Activation,99
c38d85d9-f286-4132-bae3-a7ef85e2e701,CUST-05564,2025-11-26,Activation,499
440123ca-80b0-4a14-9d52-87046c499eee,CUST-05564,2026-01-31,Cancellation,-499
1a3dbe26-bc83-4922-8547-770d8b61aeef,CUST-05565,2026-04-17,Activation,499
8f376bbd-d7fa-4372-baad-80e83af7a611,CUST-05566,2025-12-01,Activation,499
9a6e8300-c6e3-4121-bb66-043185b19056,CUST-05567,2025-01-03,Activation,2499
445002cd-225a-4e7b-84eb-54d9607c0ecb,CUST-05568,2025-08-25,Activation,499
846f3cf5-5e10-4d72-bc67-4f3e8809784c,CUST-05569,2025-12-07,Activation,499
d1054110-3810-4da9-b1ef-aca08c1505e1,CUST-05570,2026-04-11,Activation,2499
e1617006-2162-4d8e-bf85-315a3e5753b6,CUST-05571,2026-05-18,Activation,2499
9227de2a-fe91-40d7-80c5-1202b92caa5b,CUST-05572,2025-02-08,Activation,499
fd556d24-3034-422d-987d-fd35ade76d0a,CUST-05573,2025-07-09,Activation,99
aa9b2fa5-a60d-439a-8910-24d1a45f0c3d,CUST-05574,2026-02-12,Activation,99
3f066d46-a25c-42ab-9d32-50f51c03229b,CUST-05575,2026-05-11,Activation,499
5202f5c2-7ced-426b-8135-6821cb6e4916,CUST-05576,2025-04-05,Activation,99
1af84a78-cf9c-4c12-8527-7e9c3688f9f1,CUST-05576,2026-03-10,Cancellation,-99
5f4336a3-7299-470d-b0f4-81f6cdae5933,CUST-05577,2025-02-05,Activation,99
edd69539-c630-4e86-8271-277559990064,CUST-05578,2024-12-23,Activation,99
8ed50db9-0863-44c1-aa04-d9cba76a5f62,CUST-05579,2025-11-03,Activation,499
ae821a49-a359-4f8e-95d1-9004bfeff024,CUST-05580,2024-08-29,Activation,499
223c1a8f-c704-465d-9039-569cb62f49ad,CUST-05580,2025-02-19,Cancellation,-499
92722023-6169-42e7-b5dd-ffa48ea60cd1,CUST-05581,2025-07-21,Activation,99
5151f72e-3ec9-4dd0-bcca-8283c79a44b0,CUST-05582,2025-08-15,Activation,99
f595f154-516d-4fbf-b545-050a2306bd31,CUST-05583,2025-05-02,Activation,499
458bdb36-2ab6-4fb2-976d-ad0135d4502c,CUST-05584,2026-02-25,Activation,99
98e0eeb9-dc1e-463a-a3ce-a7907ccde44c,CUST-05585,2025-02-20,Activation,99
03fa76f4-02a6-434d-a16e-41283c79d22d,CUST-05585,2025-06-24,Cancellation,-99
b199968e-f1f2-4dc5-9e02-03c8e41e4350,CUST-05586,2025-03-31,Activation,499
8d408ce2-450a-4f80-bb23-88027d8e8fad,CUST-05587,2025-10-03,Activation,499
b753bc86-3bae-4c31-b492-495e82b00511,CUST-05588,2025-01-18,Activation,99
758583e0-b445-4b53-aae3-43651281750a,CUST-05589,2025-06-12,Activation,499
d7d5ace7-a9af-4b19-b6d5-23e785749b37,CUST-05589,2025-12-03,Cancellation,-499
0149e9c2-6a7e-419e-8fee-50676de94bbd,CUST-05590,2025-08-22,Activation,99
18cd13d2-e161-4c83-a6de-0d75723c2277,CUST-05591,2024-08-03,Activation,499
e9b586ad-bb72-4670-b6b9-e01b99c3feae,CUST-05592,2024-08-07,Activation,99
a7ae0da6-f387-478e-a9aa-0b135ab5f4b5,CUST-05593,2025-06-28,Activation,99
90e69c6e-2bbd-4652-9db4-299ead48088f,CUST-05594,2026-03-18,Activation,499
54a01491-f9d0-497f-8568-9c0587ec3106,CUST-05595,2025-10-25,Activation,499
a6c4ed0f-ac12-4579-a5b8-7892bf22b460,CUST-05596,2026-03-31,Activation,99
b065a811-c8ba-4b47-b00c-fa754caffcf0,CUST-05597,2026-03-30,Activation,99
432f9ab3-5a96-4830-85f7-e8d5a30e685f,CUST-05598,2025-09-12,Activation,499
fb3fb3bc-994d-4e94-bac2-2f73a283e11d,CUST-05599,2024-11-05,Activation,499
bd7e471d-c1e6-4af4-ba03-aa5a81b4d509,CUST-05600,2026-01-17,Activation,99
9cf3778b-b6f1-4cc8-a889-192f9d656fd5,CUST-05601,2025-01-19,Activation,499
8c2a61f9-c652-4122-8511-9e0db2346e77,CUST-05602,2026-01-30,Activation,99
d2e381a1-6f9a-4cbe-a314-4fbf8a9d669d,CUST-05603,2025-05-22,Activation,499
4dc16b90-517a-41e2-92ef-3d8839d159c1,CUST-05604,2024-12-09,Activation,99
83c0de49-7055-474f-9233-13a4a6930db6,CUST-05604,2025-03-29,Cancellation,-99
1b82b78d-7446-4461-bab3-cc3a5eb32d30,CUST-05605,2025-04-30,Activation,99
0923d04d-5af8-459a-89f5-25cf6451a081,CUST-05605,2026-03-06,Cancellation,-99
0aed4aa4-4547-4f4b-8fdc-58c099b52f49,CUST-05606,2025-05-09,Activation,99
7e551e6e-9757-4395-9d87-e3321b9d39f2,CUST-05607,2025-10-01,Activation,99
84ea7847-8d83-43ea-90d5-0860bcad431a,CUST-05608,2026-04-04,Activation,99
946a7c98-255c-4f73-8011-4815ad20e86d,CUST-05609,2025-08-04,Activation,99
31cb2657-7419-42fc-a3d1-a3bb2018476c,CUST-05610,2024-12-29,Activation,99
50b6b992-abfa-489d-b9db-321f01b358af,CUST-05611,2025-06-30,Activation,99
a3b1cc82-6490-40dd-bce8-77ec5bb70db7,CUST-05612,2026-04-09,Activation,499
03baf4f0-7685-43a5-95a9-4e38188f3333,CUST-05613,2025-03-23,Activation,99
6a8e2971-04de-403e-8b9f-bdb91cb9e831,CUST-05614,2025-03-30,Activation,499
117b98dc-91b6-4a5f-a57f-222d156ea01b,CUST-05615,2025-11-01,Activation,99
a6dac1d8-f75c-4410-959a-c7ef73d279a1,CUST-05616,2025-11-10,Activation,99
7ed756e5-b409-4b99-96b7-ce73a95819d7,CUST-05617,2025-04-03,Activation,499
d9b09646-b32e-44e5-9ce4-628f71a00712,CUST-05618,2025-11-09,Activation,2499
3a602ba7-0e40-49a1-aac6-48ce8b20da4b,CUST-05619,2024-07-07,Activation,99
8d488211-d335-4ed1-9b8d-ca09f53dc84b,CUST-05620,2025-01-27,Activation,99
fe924c60-a4f1-484f-87e6-afd509a40ae0,CUST-05621,2026-03-31,Activation,499
dba83350-770e-4f9a-ab29-42a0e7e25e07,CUST-05622,2026-06-07,Activation,2499
49a1d6da-4719-4364-8799-4103c1e2f2eb,CUST-05623,2025-03-12,Activation,2499
75bb4040-3421-41fc-bb84-e60aeb9a51c4,CUST-05624,2025-08-20,Activation,99
25d8b9e1-4220-49d3-b03a-c2dbf2740462,CUST-05625,2024-12-30,Activation,99
ff8da269-6999-4fd0-8a5d-e69ab5ec9c8a,CUST-05626,2025-08-17,Activation,499
877ca51d-1225-47d0-8690-6e8345986c9b,CUST-05627,2025-07-11,Activation,499
a30a1ea0-c619-4412-b67c-d78dcd4ec75a,CUST-05628,2025-03-31,Activation,499
70cb5588-4929-4bb6-8617-41ded59fbdd3,CUST-05629,2024-07-24,Activation,2499
250bfe83-c753-4127-a63a-336d5cc4aaa2,CUST-05629,2024-12-24,Cancellation,-2499
9d2d17d3-110e-4fc4-8d81-1e9b84504d6f,CUST-05630,2024-07-04,Activation,499
defb0bcc-057a-47dc-a1d0-6f9cf73ed459,CUST-05630,2024-11-22,Cancellation,-499
31da4e66-eb47-4e56-8ffc-acd5293dbfdd,CUST-05631,2026-05-04,Activation,99
fc8eed24-383c-4358-904c-65e4615500c4,CUST-05632,2026-01-21,Activation,99
4cb75508-1c86-4c87-8ad3-c8e1f3740914,CUST-05633,2025-07-17,Activation,499
e6b54eda-a3e3-45ab-91cc-1b71604d7a68,CUST-05634,2026-01-25,Activation,99
92594865-8856-4829-90e6-345a68bc98ac,CUST-05635,2025-06-20,Activation,99
120ccf49-4838-4e1e-a1a9-32f0cda65719,CUST-05635,2026-01-26,Cancellation,-99
531dfe41-4588-4889-831f-f539cd741516,CUST-05636,2024-07-18,Activation,99
6af80471-1a27-4f1a-af65-efec631b2956,CUST-05637,2025-10-16,Activation,99
835f3639-919d-4723-9164-30cc0e466514,CUST-05638,2025-09-18,Activation,99
6a6db07d-e63e-4a81-80c6-2da82ca44836,CUST-05639,2024-08-05,Activation,499
883fac33-c17b-4b3f-98a0-cc02065dc451,CUST-05640,2026-01-13,Activation,99
60630241-a107-4b4b-be70-fa9912832e91,CUST-05641,2024-11-17,Activation,499
aad8aa17-8fa4-4591-b0d5-8aa35ab46726,CUST-05641,2025-01-07,Cancellation,-499
5b1aa96c-728c-474a-84c9-12a5413e159a,CUST-05642,2024-09-21,Activation,99
e3b13f25-6d14-4936-a21d-b5361a6fec95,CUST-05643,2025-06-03,Activation,99
142c49b5-0878-49a8-8b9b-dec198ed613f,CUST-05644,2026-02-27,Activation,2499
970d8a97-2a42-407e-ab3a-1c086226ce6f,CUST-05645,2024-10-14,Activation,2499
7c1de6f8-a4b2-4441-9e54-ae0a2710857c,CUST-05646,2024-09-05,Activation,99
834067c4-eb87-4dca-8156-a1c66b0a84e4,CUST-05647,2025-10-26,Activation,499
901da62f-389b-40f9-8ca9-6cec12cafb94,CUST-05648,2026-05-07,Activation,99
ccb210d8-8ac3-4e58-9a4f-2d3c09ac4647,CUST-05649,2024-08-23,Activation,2499
9fdb64ff-6779-4ce2-9944-041035e2f7d7,CUST-05649,2025-02-28,Cancellation,-2499
02870ea3-6002-470e-889a-a65dfe53795a,CUST-05650,2026-03-02,Activation,99
33de3ef9-b319-4d38-88bd-5d0afe70b157,CUST-05651,2024-12-17,Activation,99
4976aa57-4132-439c-8507-d1d21e350bac,CUST-05652,2026-02-08,Activation,499
f9b86baf-d3ab-4339-a8ec-efe8b91b7f60,CUST-05653,2025-04-01,Activation,499
dcf993b0-6bd4-4462-acbf-d557b970545b,CUST-05654,2025-09-23,Activation,99
0de0684b-3430-4399-bcc3-2bcc6b28a89b,CUST-05655,2025-12-24,Activation,499
69ce5928-fe5f-4a52-b14b-000df1bbb573,CUST-05656,2025-07-17,Activation,99
8dc37f01-5ef3-4f7e-ac37-0c8072e2d6cf,CUST-05656,2025-09-20,Cancellation,-99
a10ad5fc-180b-4097-85ab-64872c00bdd9,CUST-05657,2024-06-25,Activation,2499
79c20e2a-fccc-412f-bab4-24b94053a774,CUST-05658,2025-01-29,Activation,99
14463624-6287-47d8-a65d-eedcc2d7ff73,CUST-05659,2024-11-20,Activation,2499
ab096d49-0b36-49d0-a022-e7ce51161907,CUST-05660,2024-12-03,Activation,99
00d076dd-2829-4585-99d3-a53f9739efc6,CUST-05661,2024-12-24,Activation,99
f888af1b-d04b-46fe-ae41-51a5160308db,CUST-05662,2024-09-17,Activation,2499
90547e9a-2962-4899-9738-99d9453b350e,CUST-05663,2026-03-12,Activation,2499
2bffd3f9-3766-4826-b02d-b3fcc28fd241,CUST-05664,2026-02-02,Activation,499
99b5a963-a29c-41ac-b053-75f7d60e3896,CUST-05665,2025-04-11,Activation,99
60fadc82-0ff2-4535-961e-6631837f7f92,CUST-05666,2025-11-28,Activation,499
1484ae29-f861-49ac-a61a-dfc7c31cd33c,CUST-05667,2025-05-16,Activation,499
6e7e0202-a6be-4aed-902a-40eacfd57b8a,CUST-05667,2025-10-07,Cancellation,-499
e26659b9-e2d0-4ffe-b0a1-4fed255c8e40,CUST-05668,2025-09-18,Activation,499
14fa834f-755d-47b0-9cbf-365675ef8f22,CUST-05668,2026-05-30,Cancellation,-499
f5100ba1-23b6-4de3-8a9e-8ef2b450811e,CUST-05669,2025-05-16,Activation,499
e90e3852-4983-4067-b95d-392c0aca1ec3,CUST-05670,2025-01-15,Activation,99
76d55c3a-ae9b-44ad-a21d-c72a2bdbb9ac,CUST-05671,2024-07-08,Activation,499
055f450d-98bc-4cb1-a2c8-51a14e572e5f,CUST-05671,2024-09-04,Cancellation,-499
8139859b-a8a2-46a3-8352-9c8ead5a85fc,CUST-05672,2024-09-21,Activation,499
50b247d2-a950-4d9a-849f-d7789c0cdff6,CUST-05673,2024-07-31,Activation,99
cdc874d4-491d-4e6e-98c1-ff7d016deb3f,CUST-05674,2024-08-27,Activation,499
bda2418a-d4e6-4b88-9869-d708ac449eff,CUST-05675,2025-02-21,Activation,499
7ef48e6b-f811-4a0a-bf46-b444a1fd3cd0,CUST-05676,2025-05-05,Activation,499
7a9bec8f-bec8-479c-920a-a260f4ca5090,CUST-05677,2024-07-18,Activation,99
879f8d4d-4077-47b7-9c06-2f87d422ac5a,CUST-05678,2024-09-02,Activation,499
abf31400-2d85-4470-aedc-42595599ad00,CUST-05679,2026-05-13,Activation,99
f6989d87-b8c8-4464-ac27-9c46aed4e763,CUST-05680,2025-10-17,Activation,499
930671ac-3b37-41d3-867d-927758331530,CUST-05681,2025-12-01,Activation,499
6e4918dd-3896-48f6-a528-33adcfaa1bea,CUST-05682,2024-11-26,Activation,499
42db0aa1-6612-46c0-b454-b1079c2db067,CUST-05683,2026-06-09,Activation,99
af5699cc-a701-4463-9760-e5598def9461,CUST-05684,2026-06-07,Activation,499
ef58e000-ec16-42f8-ba2f-4506b984200e,CUST-05685,2024-12-03,Activation,2499
e502fc1b-2252-4ef0-9f97-cdccf416993c,CUST-05686,2025-03-04,Activation,99
2e37edac-7797-4e7c-b393-797cb12903ab,CUST-05687,2024-11-15,Activation,2499
adfac31e-c8fb-48f0-8565-ee474fdbce11,CUST-05687,2025-06-14,Cancellation,-2499
d3a563ca-ff97-4ad1-bc71-a95ebb56a208,CUST-05688,2024-06-29,Activation,499
f2e46353-c9fc-4b85-993d-6c23ed3a4133,CUST-05689,2026-04-14,Activation,499
b99d7fbe-a9a9-443b-9ce5-7f4d96cb1076,CUST-05690,2026-06-20,Activation,99
8f84364f-1498-4f37-b113-0486787a7fc1,CUST-05691,2025-05-27,Activation,99
6076e064-5e78-45a2-a20a-d778b7c40732,CUST-05692,2024-10-31,Activation,2499
10200ddf-3b96-44b5-8d04-5357819b775f,CUST-05693,2024-11-06,Activation,99
6c29a38a-3129-491b-9ead-a4cee5ecefda,CUST-05694,2026-03-14,Activation,99
bfe70d29-a101-4f98-97e5-2fe7b85cc7e2,CUST-05695,2025-04-17,Activation,499
bbd26720-7eda-46b4-9253-ac981ef410af,CUST-05696,2024-08-05,Activation,99
6f128291-1001-4551-b5a9-5d9cd38d2a38,CUST-05697,2025-12-09,Activation,499
120a5f0f-1211-4211-82bc-a77b04412deb,CUST-05698,2025-09-07,Activation,499
bd35ce2b-fa14-4bf0-bc62-d888fe3b8128,CUST-05698,2025-12-26,Cancellation,-499
bc72c8ca-54eb-4a34-b101-bda6d6708473,CUST-05699,2024-12-01,Activation,2499
7e7df6f7-0faf-43ff-94cf-d6b65ee1d160,CUST-05700,2024-08-23,Activation,499
f125edfe-5af4-4c19-aec2-9380a1a36e47,CUST-05701,2025-04-21,Activation,99
030cb31c-7a7c-4a8c-8c23-ddb6b2ac3fac,CUST-05702,2026-01-22,Activation,99
974b4a66-c699-4500-b5db-8af3239d5915,CUST-05703,2025-01-24,Activation,499
d5076759-d133-40d0-8d0a-b7101c4d89a7,CUST-05704,2024-10-03,Activation,99
029426e9-3d6b-46a5-8198-b4b7d19335fd,CUST-05705,2026-02-04,Activation,2499
cab085db-1284-4cd6-ac5a-2cc6be55fb54,CUST-05706,2025-04-20,Activation,499
142aa693-dc55-4cab-8254-122ff35907f1,CUST-05707,2025-04-29,Activation,99
83a4e90b-9e90-49eb-acac-ab127dcd812d,CUST-05708,2026-04-05,Activation,2499
2125ecb1-821b-4699-b302-62c3c90f6e4a,CUST-05709,2026-06-21,Activation,99
5f659e17-c72d-403e-8aa8-0bdd6e875f61,CUST-05710,2024-12-17,Activation,99
0e299131-eb10-4929-ba91-02a41f6b4d48,CUST-05711,2024-12-20,Activation,499
0341c584-9eaf-4558-a3b1-99a8a96e4888,CUST-05712,2024-09-22,Activation,2499
27e6d2af-49da-4397-a201-9643a576a41c,CUST-05713,2025-04-14,Activation,499
d53f7da9-2afa-4b04-926a-fe68ad642ef0,CUST-05714,2024-09-05,Activation,99
7138650c-c9ad-48c5-b302-3ca9d02ee863,CUST-05714,2025-06-16,Cancellation,-99
dbd8cf86-477f-4a73-8c08-590e0a9e8ab3,CUST-05715,2025-02-06,Activation,99
2ff3df30-c6c0-42c7-8d15-32124d6b5c9c,CUST-05715,2025-04-23,Cancellation,-99
090df6e4-c3b2-4276-b637-890806915cef,CUST-05716,2024-08-03,Activation,99
abf5d8ad-8eed-4eb5-9553-c085a360dfbc,CUST-05717,2026-05-27,Activation,99
63922460-4c97-4a0c-bc81-ae87f471120d,CUST-05718,2025-08-24,Activation,99
69a516c5-7670-45bc-93e0-3835084e2956,CUST-05719,2024-10-23,Activation,499
e148fb73-e2b9-4409-8dce-f98ac99a33ff,CUST-05720,2024-11-18,Activation,2499
164aea52-425b-4e07-9025-f5ffb7758b10,CUST-05721,2024-09-13,Activation,99
26a03557-03ea-48b3-b391-4758463e7350,CUST-05722,2024-06-30,Activation,99
2bc9620e-f738-4922-a38a-85efde6afd93,CUST-05723,2024-08-12,Activation,499
e897c39f-583d-4655-baa9-9ca3b542be7b,CUST-05724,2025-06-28,Activation,499
f8c4ce2f-b78b-46fb-aad7-b3858bbc0385,CUST-05724,2026-03-19,Cancellation,-499
dde470b3-5a6c-4011-8292-8ebf6416e57e,CUST-05725,2024-08-29,Activation,2499
5439ff7e-d8a1-4f9e-a25a-eb5e081fd5e6,CUST-05726,2025-12-12,Activation,99
bf4a3e61-6470-4e9e-bb6a-d0cf35fcfad0,CUST-05727,2025-06-07,Activation,99
a31a00d1-28a3-41b7-95d4-479310806e1b,CUST-05728,2024-09-26,Activation,499
8430d4b4-a51f-4367-95cb-71655f262282,CUST-05729,2025-10-04,Activation,499
7db18476-00a2-4903-b96d-0978ed5c5f1f,CUST-05730,2026-03-02,Activation,99
4465d169-f622-448d-a0ee-b4ce7643469f,CUST-05731,2025-09-19,Activation,499
eb5dcce7-1450-4b55-9b7d-cc96aefbf222,CUST-05732,2025-02-08,Activation,99
86b4984a-7cdf-4c75-b93f-1d26edab3937,CUST-05733,2025-02-24,Activation,99
2d695c41-c852-4df9-84f8-19ba2f0be7d5,CUST-05734,2025-06-20,Activation,499
a6ecbb75-19a7-40e2-b1b2-b86d98086c36,CUST-05735,2026-06-09,Activation,99
0492792f-2871-47da-a3af-e736f0067437,CUST-05736,2026-01-18,Activation,499
9ba352d6-d9dd-4aec-bee1-b2b1115c3161,CUST-05737,2025-01-04,Activation,99
ba687dac-31ac-4545-bd19-9661147996aa,CUST-05738,2024-07-29,Activation,99
7e30e1d9-fd5e-430f-ab6a-e4e0f885ced1,CUST-05739,2025-03-10,Activation,99
de58eb44-719f-40a6-b393-5a2c9f27d373,CUST-05740,2026-02-06,Activation,99
86d3937d-31b6-4b9c-a055-5dd25dbb84a3,CUST-05741,2024-09-17,Activation,99
81d9bb2f-3a05-4cd2-bc30-332d178fe86b,CUST-05742,2025-10-05,Activation,499
a8387802-2950-4541-a3d8-d10bb13b0b07,CUST-05743,2025-11-23,Activation,499
6a49a6d8-46d1-4523-9bb0-e323362d1059,CUST-05744,2025-10-31,Activation,99
3275e3ea-7b80-4585-8f24-88d860932c4a,CUST-05744,2026-02-08,Cancellation,-99
7ac3519b-06cf-4cdb-ad23-49a0600f5997,CUST-05745,2025-09-11,Activation,99
e81acb28-c086-45aa-94e3-95b29d237374,CUST-05745,2026-04-03,Cancellation,-99
f925d391-0541-4706-986c-c24ec2d39fb8,CUST-05746,2025-04-01,Activation,2499
57dd9174-d60b-4522-8276-1ff6f5e396d4,CUST-05747,2024-07-16,Activation,99
1e6ff6fb-bb7f-433d-a19f-acbafb431005,CUST-05748,2025-08-28,Activation,99
a8fa3ee4-1342-4655-a529-388499ba21f2,CUST-05749,2024-08-20,Activation,99
a3ccf0f4-02d4-48c8-b06e-ea132b6e8c65,CUST-05750,2025-10-01,Activation,499
e46bf3a6-d771-4c5c-93c6-ca0e27e1f323,CUST-05751,2026-05-20,Activation,99
c668a93d-b8dc-4ce8-ad46-8eb02f4b04f5,CUST-05752,2025-12-27,Activation,499
849fa06f-ab05-44f9-8f12-ba2ba7df95a7,CUST-05753,2024-07-03,Activation,99
e415bf1e-bf28-4435-828b-f4751494b4fd,CUST-05754,2024-06-28,Activation,99
4729d894-24bb-4d12-be1b-0df011aa7ad6,CUST-05755,2026-04-08,Activation,99
538099b0-0291-4f0b-90ce-458c4457e443,CUST-05756,2026-03-30,Activation,499
56544520-1361-423c-b40b-6b70a90c1efd,CUST-05757,2026-02-02,Activation,499
8304b22e-e900-45a2-a65f-513eb94d7ed8,CUST-05758,2026-03-18,Activation,99
7a623b44-f447-41d7-aee4-241693fa3abb,CUST-05759,2025-03-09,Activation,99
266084dc-f370-455f-889a-312e02287646,CUST-05760,2025-05-10,Activation,499
9214db33-4252-49c7-a43f-3369eb522ac1,CUST-05760,2026-04-29,Cancellation,-499
53d9eea4-ff5a-4d0c-8081-09f035f16df7,CUST-05761,2026-02-13,Activation,499
5feedd70-5422-4c23-b663-72ed3d64ba6b,CUST-05762,2025-06-01,Activation,99
9b23aa36-31d8-4b7c-8390-616d4fb62b55,CUST-05763,2026-03-05,Activation,499
6c09cf5a-41d0-43e0-928c-252fc51438e5,CUST-05764,2026-03-14,Activation,99
6c42718f-dbab-4049-98d4-a59d1d6d1eef,CUST-05765,2024-12-21,Activation,99
2099da76-79d6-45d6-943c-6f046d014d7a,CUST-05766,2025-11-01,Activation,99
353babd2-089d-48e6-aad1-239bf7400655,CUST-05767,2025-03-29,Activation,499
80bd676d-5bef-4f23-986b-9c932e454b62,CUST-05768,2024-10-24,Activation,99
df991f36-7b10-41c3-8058-b37c6e5767e8,CUST-05769,2026-03-09,Activation,499
23293690-05c0-4a25-841e-b5431b6ac47f,CUST-05770,2025-05-14,Activation,499
5d135701-d921-4875-9eca-555af541df03,CUST-05771,2024-12-16,Activation,499
fd1eb6d6-4f4b-4f3f-ae95-7d4fe5743a85,CUST-05772,2025-04-03,Activation,99
52702dbc-7471-43b7-9ef8-1872880a5089,CUST-05773,2025-10-01,Activation,99
3054e337-5d0f-4798-bce3-35fa427cfc4a,CUST-05774,2025-04-06,Activation,2499
fd7cb4d7-1c20-48c5-995a-e13fc7353570,CUST-05775,2024-08-30,Activation,499
82059d92-759b-4f23-a4b4-1ddfd02181f4,CUST-05775,2024-12-21,Cancellation,-499
7d5e1dd8-4edb-4f69-8b98-a5fd5e033444,CUST-05776,2025-06-25,Activation,499
d5b8e094-df09-431f-95ba-cf0b5b0ac5c4,CUST-05777,2026-03-07,Activation,99
ec1a0bac-60fb-4153-8d36-e887180d7742,CUST-05778,2025-05-25,Activation,99
6f7c7d76-5f6f-4f5c-bf66-76cdbb5a0f5d,CUST-05779,2024-12-26,Activation,499
ace7d261-34b8-4527-b78e-12663aaf9a32,CUST-05780,2025-03-31,Activation,99
5bf99aed-de35-40cd-851b-ba607969d460,CUST-05781,2024-11-12,Activation,499
2e7617d0-d200-4d1d-894c-99768eda4463,CUST-05781,2025-10-06,Cancellation,-499
af79277b-524a-42d1-936c-d2ccc45af8fe,CUST-05782,2025-01-14,Activation,99
2c3f2614-9732-42e9-82f1-c9441078a9a9,CUST-05783,2024-09-16,Activation,99
7c5b2a80-a3a5-4d7d-9b11-883500e2bda0,CUST-05784,2024-12-27,Activation,99
ad4e40fe-8fcd-41cb-a52b-471ac511ddfe,CUST-05785,2025-11-12,Activation,99
df96178d-7857-4eed-af17-6596dd0bc86c,CUST-05786,2024-07-15,Activation,99
3cf7d4d1-c722-4770-b375-2da0d9d7a37b,CUST-05787,2024-10-18,Activation,499
33ca0fd7-1db8-4ca6-9dcd-a4a9185f208a,CUST-05788,2025-12-23,Activation,99
40b6a88f-d385-49cb-abc8-e18f57de6e9d,CUST-05789,2024-11-15,Activation,99
feafbbcc-1213-4e01-82c0-eaa31dd57245,CUST-05790,2026-03-12,Activation,2499
b9ef4826-525d-4b06-9348-125d9cd8d06c,CUST-05791,2026-06-15,Activation,99
2ec9cfda-a14e-4649-8fda-6c790eb5ced1,CUST-05792,2025-08-07,Activation,99
5a8f557b-f962-415f-b1c0-13b71a009595,CUST-05793,2026-02-22,Activation,499
df6ff181-7a80-497c-94b7-dfdf9d67fff1,CUST-05794,2026-02-02,Activation,2499
5f49c38a-78dc-469b-ae79-2ba23c6d2586,CUST-05795,2025-04-12,Activation,99
6da49726-4f6c-4c56-b774-33c144c6fa8b,CUST-05796,2025-07-01,Activation,99
3c6def41-e75c-4ab0-8a20-66aed0f01053,CUST-05796,2025-12-07,Cancellation,-99
9722fc46-e2e8-42fc-b4ee-a6b8b5ce313d,CUST-05797,2024-09-07,Activation,499
41d7f055-5fea-41e5-88aa-b60976517f98,CUST-05798,2024-08-05,Activation,99
5bfdebaa-456f-4fdc-8df9-f322550812a1,CUST-05799,2025-04-28,Activation,499
58747be2-4867-4f7e-b362-767681bce247,CUST-05800,2025-05-11,Activation,2499
236c8c2f-6bd1-4f4e-b99a-807836d1220c,CUST-05801,2025-03-04,Activation,2499
0c57b5e6-de0e-405c-a75e-a39c5cfb0093,CUST-05802,2026-01-21,Activation,99
823e2839-880b-4c78-822c-9bb8a37f67b2,CUST-05803,2025-05-18,Activation,99
0f5e8ed0-438c-4bca-a6dd-d841b57ea6b3,CUST-05804,2024-07-10,Activation,2499
79cfbe9b-1d31-436c-8262-962e2da5c543,CUST-05805,2024-11-01,Activation,99
1b0cd4d1-359b-412d-bafc-5af199d4c8e8,CUST-05805,2025-03-17,Cancellation,-99
c30945d1-373b-489b-952c-4af1055029b2,CUST-05806,2025-02-08,Activation,99
c78de988-a4d9-4f36-9a75-9ccc4e6680fd,CUST-05807,2025-09-18,Activation,499
793e6647-8a77-4f00-82ac-b1dea1fcc7e9,CUST-05808,2024-11-01,Activation,99
9e9e5167-86c4-488a-a7de-de3264218843,CUST-05808,2025-06-27,Cancellation,-99
73b9ffc7-6338-47f8-9f9f-2e699a3e9e84,CUST-05809,2024-11-21,Activation,99
84620151-6eab-410e-909a-6c53bab010b6,CUST-05810,2025-04-04,Activation,2499
893ed56b-4cc9-4c44-9852-f4900d6a4338,CUST-05811,2026-05-11,Activation,99
ad6713b6-9d98-48d1-86c5-056862cdeda8,CUST-05812,2025-06-05,Activation,99
07228fd6-e655-4789-80cd-cdac4203628f,CUST-05812,2026-03-19,Cancellation,-99
ef5ea9f3-ab02-43af-8b0b-8326b6d6efc0,CUST-05813,2025-05-31,Activation,99
